timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1623905799813,14,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,14,0,1
1623905799820,11,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,10,0,1
1623905799818,14,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,14,0,0
1623905799819,14,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,14,0,0
1623905799811,22,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,22,0,0
1623905799827,13,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,13,0,0
1623905799814,26,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,26,0,1
1623905799824,17,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,17,0,0
1623905799831,12,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,11,0,0
1623905799826,17,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,17,0,0
1623905799824,20,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,20,0,0
1623905799824,20,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,20,0,1
1623905799832,14,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,14,0,0
1623905799833,13,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,13,0,1
1623905799840,9,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,8,0,1
1623905799843,9,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,9,0,0
1623905799846,10,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,10,0,0
1623905799846,12,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,12,0,0
1623905799843,16,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,16,0,0
1623905799844,15,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,15,0,1
1623905799841,19,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,19,0,0
1623905799849,12,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,12,0,0
1623905799844,19,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,19,0,0
1623905799840,25,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,25,0,1
1623905799852,17,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,17,0,1
1623905799858,12,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,11,0,0
1623905799856,15,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,15,0,1
1623905799863,12,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,12,0,0
1623905799860,16,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,16,0,1
1623905799859,20,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,20,0,1
1623905799833,49,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,49,0,1
1623905799862,20,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,20,0,0
1623905799866,18,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,18,0,0
1623905799871,15,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,15,0,1
1623905799869,18,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,18,0,1
1623905799870,20,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,20,0,0
1623905799879,11,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,11,0,0
1623905799859,33,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,33,0,0
1623905799875,18,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,18,0,0
1623905799884,12,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,12,0,0
1623905799886,13,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,13,0,0
1623905799882,18,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,18,0,0
1623905799876,25,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,25,0,0
1623905799883,20,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,20,0,0
1623905799893,12,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,12,0,1
1623905799890,17,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,17,0,0
1623905799892,16,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,16,0,0
1623905799890,18,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,18,0,0
1623905799899,14,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,14,0,0
1623905799901,13,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,13,0,0
1623905799896,19,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,19,0,1
1623905799908,8,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,8,0,0
1623905799887,31,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,31,0,1
1623905799905,14,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,14,0,0
1623905799908,13,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,13,0,0
1623905799903,19,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,19,0,0
1623905799900,27,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,27,0,1
1623905799907,20,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,20,0,1
1623905799916,12,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,12,0,1
1623905799914,16,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,16,0,0
1623905799915,16,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,16,0,0
1623905799919,12,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,12,0,0
1623905799913,21,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,21,0,1
1623905799922,17,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,17,0,0
1623905799927,14,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,14,0,0
1623905799927,15,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,15,0,0
1623905799928,15,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,15,0,1
1623905799921,23,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,22,0,1
1623905799918,26,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,26,0,0
1623905799931,15,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,15,0,0
1623905799931,17,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,17,0,0
1623905799930,19,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,19,0,1
1623905799934,17,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,17,0,0
1623905799944,10,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,9,0,0
1623905799941,14,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,14,0,0
1623905799944,14,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,14,0,0
1623905799939,20,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,20,0,0
1623905799949,13,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,12,0,0
1623905799946,16,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,16,0,0
1623905799948,14,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,14,0,1
1623905799954,9,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,9,0,0
1623905799951,18,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,18,0,0
1623905799943,26,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,26,0,0
1623905799955,15,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,15,0,0
1623905799942,30,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,30,0,0
1623905799962,13,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,12,0,0
1623905799962,13,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,13,0,1
1623905799958,20,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,20,0,0
1623905799963,16,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,16,0,1
1623905799962,17,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,17,0,0
1623905799959,22,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,21,0,0
1623905799972,11,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,11,0,1
1623905799970,14,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,14,0,0
1623905799975,12,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,11,0,0
1623905799969,19,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,19,0,1
1623905799969,19,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,19,0,0
1623905799975,15,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,15,0,0
1623905799983,12,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,12,0,0
1623905799979,17,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,16,0,0
1623905799978,18,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,18,0,0
1623905799979,20,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,20,0,0
1623905799990,12,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,12,0,0
1623905799984,20,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,20,0,0
1623905799988,17,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,17,0,0
1623905799995,12,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,12,0,0
1623905799987,20,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,20,0,0
1623905799981,27,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,27,0,0
1623905799988,23,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,23,0,1
1623905799999,12,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,12,0,0
1623905799996,17,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,17,0,0
1623905799996,17,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,17,0,0
1623905800007,12,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,12,0,1
1623905800005,15,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,15,0,1
1623905800007,14,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,14,0,1
1623905800011,12,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,12,0,1
1623905800008,15,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,15,0,1
1623905800013,15,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,15,0,0
1623905800013,17,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,17,0,0
1623905800011,20,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,20,0,1
1623905800020,15,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,15,0,0
1623905800028,8,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,8,0,1
1623905800019,18,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,18,0,0
1623905800023,16,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,16,0,1
1623905800023,17,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,17,0,0
1623905800021,20,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,20,0,0
1623905800004,38,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,38,0,1
1623905800030,13,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,13,0,0
1623905800002,42,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,42,0,1
1623905800037,8,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,8,0,0
1623905800036,14,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,14,0,0
1623905800041,11,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,11,0,0
1623905800032,20,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,20,0,0
1623905800040,14,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,14,0,1
1623905800035,20,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,20,0,1
1623905800045,11,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,11,0,0
1623905800039,20,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,20,0,0
1623905800050,11,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,11,0,1
1623905800042,21,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,20,0,0
1623905800043,20,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,20,0,0
1623905800044,22,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,22,0,0
1623905800052,18,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,17,0,0
1623905800061,11,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,10,0,1
1623905800055,18,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,18,0,0
1623905800052,22,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,22,0,0
1623905800057,18,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,18,0,0
1623905800063,14,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,14,0,0
1623905800054,26,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,26,0,1
1623905800066,18,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,18,0,1
1623905800074,11,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,11,0,1
1623905800072,14,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,14,0,0
1623905800070,17,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,17,0,0
1623905800059,29,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,29,0,0
1623905800073,16,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,16,0,1
1623905800078,13,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,13,0,0
1623905800064,28,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,28,0,0
1623905800084,11,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,11,0,1
1623905800075,24,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,24,0,0
1623905800085,15,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,15,0,1
1623905800087,17,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,17,0,0
1623905800100,8,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,8,0,0
1623905800088,20,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,20,0,0
1623905800095,14,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,14,0,1
1623905800089,20,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,20,0,1
1623905800091,20,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,20,0,0
1623905800092,20,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,20,0,0
1623905800104,9,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,9,0,0
1623905800086,28,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,28,0,0
